"tag:id","tag:name","period","bill:number","bill:eu"
"2486","devizová politika",6,845,1
"4643","hodnota obchodu",6,845,1
"1809","penìní trh",6,845,1
"1969","peníze",6,845,1
"4393","pohyblivı kurz",6,845,1
"522","smìneèné právo",6,845,1
"204","smìnitelnost mìny",6,845,1
"4440","smìnné relace",6,845,1
"4390","smìnnı kurz",6,845,1
"433","zahranièní mìna",6,845,1
"2447","bankovní politika",6,846,0
"2486","devizová politika",6,846,0
"1809","penìní trh",6,846,0
"1969","peníze",6,846,0
"522","smìneèné právo",6,846,0
"204","smìnitelnost mìny",6,846,0
"4440","smìnné relace",6,846,0
"433","zahranièní mìna",6,846,0
"2602","poskytování slueb",6,848,0
"930","vıkon rozhodnutí",6,848,0
"3193","zboí a sluby",6,848,0
"1326","daò z pøíjmù",6,849,0
"1527","hazardní hry",6,849,0
"3334","hra",6,849,0
"1181","bezplatná zdravotní péèe",6,851,0
"6564","všeobecné zdravotní pojištìní",6,851,0
"3512","zdravotní pojištìní",6,851,0
"2836","ochrana spotøebitele",6,853,1
"3545","osoba samostatnì vıdìleènì èinná",6,853,1
"34","pojišovna",6,853,1
"513","právo na informace",6,853,1
"3590","profese v pojišovnictví",6,853,1
"171","správní kontrola",6,853,1
"2271","cestovní pas",6,854,0
"5540","hranièní kontrola",6,854,0
"488","identifikaèní prùkaz",6,854,0
"3906","svoboda pohybu",6,854,0
"5330","vnitøní hranice mezi státy EU",6,854,0
"5850","evidence obyvatelstva",6,856,1
"3169","nedovolenı obchod",6,856,1
"7","obchod se zbranìmi",6,856,1
"4087","osobní zbraò",6,856,1
"3342","seznam",6,856,1
"3434","støelná zbraò a støelivo",6,856,1
"4585","daò z pøidané hodnoty",6,859,0
"561","daòové právo",6,859,0
"4820","nízká mzda",6,859,0
"959","nízkı pøíjem",6,859,0
"826","pomoc sociálnì znevıhodnìnım skupinám",6,859,0
"1326","daò z pøíjmù",6,860,0
"365","daòová úleva",6,860,0
"2359","malé a støední podniky",6,860,0
"162","antikoncepce",6,861,0
"273","náklady na zdraví",6,861,0
"34","pojišovna",6,861,0
"4504","pøerušení tìhotenství",6,861,0
"6564","všeobecné zdravotní pojištìní",6,861,0
"1399","mateøskı pøíspìvek",6,862,0
"2029","porodnost",6,862,0
"2501","rodinná politika",6,862,0
"4101","církev",6,863,0
"1314","daò z majetku",6,863,0
"1326","daò z pøíjmù",6,863,0
"1331","daò z pøíjmù právnickıch osob",6,863,0
"365","daòová úleva",6,863,0
"4503","pøevod vlastnictví",6,863,0
"6029","vybírání daní",6,863,0
"4101","církev",6,864,0
"4503","pøevod vlastnictví",6,864,0
"2812","veøejnı majetek",6,864,0
"3221","vztah mezi církví a státem",6,864,0
"7849","Hlavní mìsto Praha",6,866,0
"185","kontrola migrací",6,866,0
"1915","nelegální migrace",6,866,0
"3352","bezdomovec",6,867,0
"1221","bydlení",6,867,0
"2281","chudoba",6,867,0
"68","místní orgány státní správy",6,867,0
"4143","sociální sluby",6,867,0
"3358","sociální zaøízení",6,867,0
"6781","základní ivotní potøeby",6,867,0
"4101","církev",6,868,0
"1314","daò z majetku",6,868,0
"1326","daò z pøíjmù",6,868,0
"1331","daò z pøíjmù právnickıch osob",6,868,0
"365","daòová úleva",6,868,0
"5647","obnos nepodléhající zdanìní",6,868,0
"4503","pøevod vlastnictví",6,868,0
"6029","vybírání daní",6,868,0
"1528","mladı èlovìk",6,872,0
"4204","nezisková organizace",6,872,0
"1672","zrušení spoleènosti",6,872,0
"5860","Èeská republika",6,873,0
"3547","státní svátek",6,873,0
"2579","kontrolní moc",6,874,0
"4308","nebezpeèná látka",6,874,0
"4087","osobní zbraò",6,874,0
"171","správní kontrola",6,874,0
"3434","støelná zbraò a støelivo",6,874,0
"4452","terorismus",6,874,0
"5810","úrazová prevence",6,874,0
"4045","veøejná bezpeènost",6,874,0
"2647","zbranì",6,874,0
"3751","dùchodové pojištìní",6,875,0
"4050","sociální zabezpeèení",6,875,0
"799","støední vzdìlání",6,875,0
"897","student",6,875,0
"5390","vyivovaná osoba",6,875,0
"3527","pracovní pomìr na dobu urèitou",6,876,0
"557","pracovní právo",6,876,0
"6022","zákoník práce",6,876,0
"2246","èlen parlamentu",6,880,0
"4120","finanèní pøíjem èlenù parlamentu",6,880,0
"3843","mzda",6,880,0
"3273","odmìòování za práci",6,880,0
"758","dítì",6,881,0
"2604","rodinné pøídavky",6,881,0
"2605","sociální dávky",6,881,0
"3771","benzín",6,883,0
"4585","daò z pøidané hodnoty",6,883,0
"1321","daò ze spotøeby",6,883,0
"3951","daòovı trestnı èin",6,883,0
"3772","dieslová nafta",6,883,0
"5262","motorové palivo",6,883,0
"1641","obchodní licence",6,883,0
"1015","spotøební daò",6,883,0
"1095","zkrácení danì",6,883,0
"4179","èinnost základních institucí",6,884,0
"3559","jmenování pracovníkù",6,884,0
"4179","èinnost základních institucí",6,885,0
"3559","jmenování pracovníkù",6,885,0
"2440","policie",6,885,0
"1279","hygiena vıivy",6,887,1
"2744","kosmetickı pøípravek",6,887,1
"607","pitná voda",6,887,1
"1854","prevence nemocí",6,887,1
"600","uitková voda",6,887,1
"3371","veøejná hygiena",6,887,1
"3885","zdraví veøejnosti",6,887,1
"5877","zdraví zvíøat",6,887,1
"2479","zdravotní politika",6,887,1
"3251","bankovní dohled",6,888,1
"1452","finanèní instituce",6,888,1
"189","finanèní kontrola",6,888,1
"1804","finanèní trh",6,888,1
"5157","rizikovı kapitál",6,888,1
"4036","bezpeènost vırobku",6,891,0
"3506","kontrola zbrojení",6,891,0
"4087","osobní zbraò",6,891,0
"1562","oznaèení kvality",6,891,0
"3434","støelná zbraò a støelivo",6,891,0
"4045","veøejná bezpeènost",6,891,0
"952","dùlní dobıvání",6,892,1
"3749","dùlní provoz",6,892,1
"2247","národní implementace práva Spoleèenství",6,892,1
"1411","tìební prùmysl",6,892,1
"945","vıbušnina",6,892,1
"1821","znaèka",6,892,1
"4654","motorové vozidlo",6,893,0
"4209","péèe o postiené osoby",6,893,0
"5636","pomùcky pro postiené osoby",6,893,0
"2605","sociální dávky",6,893,0
"4050","sociální zabezpeèení",6,893,0
"3349","tìlesnì postienı èlovìk",6,893,0
"1231","zdravotnì postienı èlovìk",6,893,0
"2246","èlen parlamentu",6,894,0
"4120","finanèní pøíjem èlenù parlamentu",6,894,0
"1866","mìsíèní mzda",6,894,0
"3843","mzda",6,894,0
"3273","odmìòování za práci",6,894,0
"3962","vìzeòskı reim",6,894,0
"5631","vıkon trestu",6,894,0
"4695","obì",6,895,0
"1339","odškodnìní",6,895,0
"6727","pomoc obìtem trestné èinnosti",6,895,0
"2597","promlèení vıkonu trestu",6,895,0
"5417","trestní stíhání",6,895,0
"3955","vìzeò",6,895,0
"5631","vıkon trestu",6,895,0
"5412","aloba o náhradu škody v adhezním øízení",6,895,0
"5415","aloba v trestním øízení",6,895,0
"4196","akciová spoleènost",6,896,1
"2463","investièní politika",6,896,1
"4195","investièní spoleènost",6,896,1
"2805","podpora investic",6,896,1
"4196","akciová spoleènost",6,897,1
"1326","daò z pøíjmù",6,897,1
"2463","investièní politika",6,897,1
"4195","investièní spoleènost",6,897,1
"747","elektrická energie",6,900,0
"754","obnovitelná energie",6,900,0
"3551","obnovitelné zdroje",6,900,0
"2662","podpùrná cena",6,900,0
"889","státní podpora",6,900,0
"757","tepelná energie",6,900,0
"6921","plynárenskı prùmysl",6,902,0
"2821","prùzkum nerostnıch surovin",6,902,0
"1141","zemní plyn",6,902,0
"57","daòové orgány",6,903,0
"92","dùvìrná informace",6,903,0
"443","omezené šíøení informací",6,903,0
"4140","tajná sluba",6,903,0
"453","zpøístupòování informací",6,903,0
"5118","místní poslanec",6,904,0
"27","obec",6,904,0
"3497","odpovìdnost",6,904,0
"6893","postavení volenıch zástupcù",6,904,0
"3031","region",6,904,0
"4011","správní odpovìdnost",6,904,0
"4272","územní samospráva",6,904,0
"2812","veøejnı majetek",6,904,0
"5860","Èeská republika",6,905,0
"4003","cizí státní obèan",6,905,0
"3623","dùchodce",6,905,0
"3751","dùchodové pojištìní",6,905,0
"826","pomoc sociálnì znevıhodnìnım skupinám",6,905,0
"5859","Slovensko",6,905,0
"4050","sociální zabezpeèení",6,905,0
"5805","hlava státu",6,907,0
"148","ústava",6,907,0
"2584","vıkonná moc",6,907,0
"2586","zákonodárná moc",6,907,0
"1919","domácí zvíøe",6,908,0
"1929","chov zvíøat",6,908,0
"365","daòová úleva",6,909,0
"3813","lék",6,909,0
"6564","všeobecné zdravotní pojištìní",6,909,0
"3518","boj proti nezamìstnanosti",6,911,0
"3332","podpora v nezamìstnanosti",6,911,0
"376","poptávka po zamìstnání",6,911,0
"1334","pracovní nezpùsobilost",6,911,0
"5465","praní špinavıch penìz",6,912,0
"2606","pùjèka",6,912,0
"5497","trestní zákoník",6,912,0
"1476","úrok",6,912,0
"742","zadluenost",6,912,0
"1971","elektronickı pøevod finanèních prostøedkù",6,913,0
"2605","sociální dávky",6,913,0
"4143","sociální sluby",6,913,0
"4050","sociální zabezpeèení",6,913,0
"1231","zdravotnì postienı èlovìk",6,913,0
"1145","inenırské stavitelství",6,914,0
"2842","ochrana pùdy",6,914,0
"6369","sluba ve veøejném zájmu",6,914,0
"2591","zemìdìlská daò",6,914,0
"4445","zemìdìlská pùda",6,914,0
"2337","právnická osoba",6,915,0
"2606","pùjèka",6,915,0
"3513","trestní odpovìdnost",6,915,0
"1476","úrok",6,915,0
"2628","armáda",6,916,1
"2440","policie",6,916,1
"3437","polovojenské síly",6,916,1
"189","finanèní kontrola",6,918,0
"1448","kontrolní úøad",6,918,0
"148","ústava",6,918,0
"1018","veøejné finance",6,918,0
"189","finanèní kontrola",6,919,0
"2579","kontrolní moc",6,919,0
"1448","kontrolní úøad",6,919,0
"878","veøejná instituce",6,919,0
"1018","veøejné finance",6,919,0
"3953","odnìtí svobody",6,921,0
"3973","vazba",6,921,0
"3955","vìzeò",6,921,0
"877","vìzeòské instituce",6,921,0
"3970","zadrení",6,921,0
"922","finanèní pomoc",6,922,0
"794","soukromé školství",6,922,0
"682","speciální vzdìlávání",6,922,0
"1231","zdravotnì postienı èlovìk",6,922,0
"516","právo na spravedlnost",6,928,0
"3973","vazba",6,928,0
"877","vìzeòské instituce",6,928,0
"3962","vìzeòskı reim",6,928,0
"5631","vıkon trestu",6,928,0
"3970","zadrení",6,928,0
"5582","dluh",6,929,0
"2355","finanèní ztráta",6,929,0
"960","konkurz",6,929,0
"3942","solventnost",6,929,0
"2701","soudní øízení",6,929,0
"523","obèanské právo",6,930,1
"5496","obèanskı zákoník",6,930,1
"538","práva jednotlivce",6,930,1
"540","rodinné právo",6,930,1
"576","soukromé právo",6,930,1
"3929","vlastnictví",6,930,1
"7366","harmonizované právo",6,931,1
"2699","obèanskoprávní øízení",6,931,1
"2897","pøibliování legislativy",6,931,1
"2701","soudní øízení",6,931,1
"576","soukromé právo",6,931,1
"1541","zvláštní soud",6,931,1
"523","obèanské právo",6,932,0
"2701","soudní øízení",6,932,0
"576","soukromé právo",6,932,0
"3929","vlastnictví",6,932,0
"4528","doprava potrubím",6,933,1
"612","odpadní voda",6,933,1
"6398","ochrana vod",6,933,1
"607","pitná voda",6,933,1
"476","rozvod vody",6,933,1
"141","spotøeba vody",6,933,1
"4485","úprava vody",6,933,1
"597","voda",6,933,1
"1523","vodohospodáøské stavby",6,933,1
"2530","zneèišování vody",6,933,1
"3144","zpracování vody",6,933,1
"5860","Èeská republika",6,934,0
"3497","odpovìdnost",6,934,0
"77","veøejná správa",6,934,0
"2812","veøejnı majetek",6,934,0
"3929","vlastnictví",6,934,0
"876","nemocnièní zaøízení",6,935,0
"6783","nevıdìleènı sektor",6,935,0
"3885","zdraví veøejnosti",6,935,0
"4116","zdravotnická sluba",6,935,0
"464","zdravotnické zaøízení",6,935,0
"728","emise cennıch papírù",6,937,0
"1012","financování rozpoètu",6,937,0
"4463","pøevoditelnı cennı papír",6,937,0
"368","rozpoètovı schodek",6,937,0
"424","státní dluh",6,937,0
"1682","umoøování veøejného dluhu",6,937,0
"742","zadluenost",6,937,0
"165","pojistná smlouva",6,938,0
"5052","státní rozpoèet",6,938,0
"5018","alkoholickı nápoj",6,939,1
"601","destiláty",6,939,1
"1143","chemickı alkohol",6,939,1
"2836","ochrana spotøebitele",6,939,1
"5573","oznaèení vırobku",6,939,1
"893","znaèení zboí nálepkami",6,939,1
"5018","alkoholickı nápoj",6,940,0
"3156","celní právo",6,940,0
"1143","chemickı alkohol",6,940,0
"2836","ochrana spotøebitele",6,940,0
"3173","oznaèení pùvodu",6,940,0
"5573","oznaèení vırobku",6,940,0
"180","øízení jakosti prùmyslovıch vırobkù",6,940,0
"893","znaèení zboí nálepkami",6,940,0
"5018","alkoholickı nápoj",6,941,0
"601","destiláty",6,941,0
"4347","dohled nad trhem",6,941,0
"574","hospodáøskı trestnı èin",6,941,0
"1143","chemickı alkohol",6,941,0
"3169","nedovolenı obchod",6,941,0
"2836","ochrana spotøebitele",6,941,0
"1378","prùmysl nápojù",6,941,0
"814","ivnost",6,941,0
"2784","ivnostník",6,941,0
"3579","dovozní omezení",6,942,1
"3473","mezinárodní úmluva OSN",6,942,1
"2247","národní implementace práva Spoleèenství",6,942,1
"3169","nedovolenı obchod",6,942,1
"3434","støelná zbraò a støelivo",6,942,1
"3614","tranzit",6,942,1
"2300","tøetí zemì",6,942,1
"3577","vıvozní omezení",6,942,1
"2500","zahranièní politika",6,942,1
"1158","nakládání s odpadem",6,943,1
"343","odpad",6,943,1
"2897","pøibliování legislativy",6,943,1
"4469","rašelina",6,943,1
"3133","skladování odpadu",6,943,1
"3753","tìba rud",6,943,1
"1411","tìební prùmysl",6,943,1
"5886","agrární sektor",6,944,1
"2247","národní implementace práva Spoleèenství",6,944,1
"191","ochrana rostlin",6,944,1
"1595","rostlinolékaøská legislativa",6,944,1
"5945","správní dohled",6,944,1
"171","správní kontrola",6,944,1
"867","testování",6,944,1
"2477","zemìdìlská vırobní politika",6,944,1
"4771","zemìdìlské poradenství",6,944,1
"1078","dodavatel",6,948,0
"1806","domácí trh",6,948,0
"5","maloobchod",6,948,0
"3215","obchodní filiálka",6,948,0
"2710","potravináøská vıroba",6,948,0
"1360","potravináøskı prùmysl",6,948,0
"1786","trh",6,948,0
"2442","zemìdìlská politika",6,948,0
"2734","zemìdìlskı vırobek",6,948,0
"5093","nabytí vlastnictví",6,950,0
"77","veøejná správa",6,950,0
"2814","zemìdìlská nemovitost",6,950,0
"4327","zemìdìlsky vyuívaná pùda",6,950,0
"1326","daò z pøíjmù",6,951,0
"813","druh podniku",6,951,0
"6763","kvalita vıuky",6,951,0
"5102","osvojování vìdomostí",6,951,0
"5632","praxe v oboru",6,951,0
"2593","první zamìstnání",6,951,0
"799","støední vzdìlání",6,951,0
"5981","strukturální nezamìstnanost",6,951,0
"1802","trh práce",6,951,0
"800","vysokoškolské vzdìlání",6,951,0
"758","dítì",6,957,0
"3919","ochrana dítìte",6,957,0
"3684","pøíjem domácnosti",6,957,0
"2099","vyivovací povinnost",6,957,0
"6088","Internet",6,961,0
"3461","mezinárodní dohoda",6,961,0
"68","místní orgány státní správy",6,961,0
"513","právo na informace",6,961,0
"2861","publikace zákona",6,961,0
"492","úøední dokument",6,961,0
"1533","úøední list",6,961,0
"3032","Úøední vìstník Evropské unie",6,961,0
"77","veøejná správa",6,961,0
"728","emise cennıch papírù",6,967,0
"1012","financování rozpoètu",6,967,0
"368","rozpoètovı schodek",6,967,0
"1300","sniování dluhu",6,967,0
"424","státní dluh",6,967,0
"5052","státní rozpoèet",6,967,0
"740","veøejné pùjèky",6,967,0
"2579","kontrolní moc",6,969,0
"1448","kontrolní úøad",6,969,0
"148","ústava",6,969,0
"1448","kontrolní úøad",6,970,0
"3031","region",6,970,0
"35","správní pravomoc",6,970,0
"1018","veøejné finance",6,970,0
"5560","organizovanı zloèin",6,971,0
"5465","praní špinavıch penìz",6,971,0
"4452","terorismus",6,971,0
"4435","doba odpoèinku",6,972,0
"3547","státní svátek",6,972,0
"133","hájení rybí násady",6,976,0
"2384","chov ryb",6,976,0
"865","chránìnı druh",6,976,0
"499","náhrada škody",6,976,0
"2830","ochrana zvíøat",6,976,0
"1159","rybáøské obhospodaøování",6,976,0
"497","škoda",6,976,0
"1442","inspekce potravin",6,977,1
"2836","ochrana spotøebitele",6,977,1
"3885","zdraví veøejnosti",6,977,1
"758","dítì",6,979,0
"6564","všeobecné zdravotní pojištìní",6,979,0
"5899","zdravotní péèe",6,979,0
"464","zdravotnické zaøízení",6,979,0
"4475","drogová závislost",6,980,1
"1594","farmaceutická legislativa",6,980,1
"2773","farmaceutickı vırobek",6,980,1
"3813","lék",6,980,1
"3355","obchodování s drogami",6,980,1
"4306","omamná látka",6,980,1
"2897","pøibliování legislativy",6,980,1
"5914","psychotropní látka",6,980,1
"4475","drogová závislost",6,981,0
"1594","farmaceutická legislativa",6,981,0
"7933","Mezinárodní protidrogovı program Spojenıch národù",6,981,0
"3169","nedovolenı obchod",6,981,0
"3355","obchodování s drogami",6,981,0
"4306","omamná látka",6,981,0
"5451","povolení k prodeji",6,981,0
"5914","psychotropní látka",6,981,0
"4474","toxikologie",6,981,0
"6617","rozhodèí øízení",6,984,0
"4245","sport",6,984,0
"5766","sportovní organizace",6,984,0
"4261","automobil",6,985,1
"4047","bezpeènost silnièního provozu",6,985,1
"4521","doprava uvnitø Spoleèenství",6,985,1
"7944","dopravní pøestupek",6,985,1
"2349","jízdní personál",6,985,1
"4540","pøeshranièní doprava",6,985,1
"2897","pøibliování legislativy",6,985,1
"4533","silnièní doprava",6,985,1
"2338","fyzická osoba",6,986,1
"1301","obchodní rejstøík",6,986,1
"3542","podnikatel",6,986,1
"2337","právnická osoba",6,986,1
"3342","seznam",6,986,1
"4818","ceník",6,987,0
"1080","náklady øízení",6,987,0
"2701","soudní øízení",6,987,0
"2704","trestní øízení",6,987,0
"660","regionální hospodáøství",6,988,0
"431","regionální rozvoj",6,988,0
"2698","rozpoètová pravidla",6,988,0
"4272","územní samospráva",6,988,0
"1018","veøejné finance",6,988,0
"2337","právnická osoba",6,989,0
"6369","sluba ve veøejném zájmu",6,989,0
"874","veøejnì prospìšná sluba",6,989,0
"1690","byt",6,990,0
"5553","drustevní dùm",6,990,0
"2815","nemovitı majetek",6,990,0
"4503","pøevod vlastnictví",6,990,0
"1693","rodinnı dùm",6,990,0
"3929","vlastnictví",6,990,0
"5850","evidence obyvatelstva",6,991,0
"488","identifikaèní prùkaz",6,991,0
"5119","samosprávná obec",6,991,0
"3521","státní obèan",6,991,0
"3940","trvalı pobyt",6,991,0
"487","audiovizuální dokument",6,992,0
"6191","digitalizace dokumentù",6,992,0
"6189","elektronická správa dokumentù",6,992,0
"68","místní orgány státní správy",6,992,0
"5501","místní zastupitelstvo",6,992,0
"5217","správní opatøení",6,992,0
"4272","územní samospráva",6,992,0
"5829","veøejnost zasedání",6,992,0
"453","zpøístupòování informací",6,992,0
"1011","financování strany",6,995,0
"2001","názorové hnutí",6,995,0
"2258","politická strana",6,995,0
"2894","zpráva o èinnosti",6,995,0
"245","korupce",6,996,1
"2247","národní implementace práva Spoleèenství",6,996,1
"2337","právnická osoba",6,996,1
"3513","trestní odpovìdnost",6,996,1
"3878","trestní sankce",6,996,1
"5497","trestní zákoník",6,996,1
"1432","trestnı èin",6,996,1
"1095","zkrácení danì",6,996,1
"6411","elektronickı odpad",6,998,1
"1158","nakládání s odpadem",6,998,1
"6103","nebezpeènı odpad",6,998,1
"343","odpad",6,998,1
"2825","ochrana ivotního prostøedí",6,998,1
"4801","chránìné území",6,999,0
"2841","ochrana krajiny",6,999,0
"2825","ochrana ivotního prostøedí",6,999,0
"4003","cizí státní obèan",6,1000,0
"758","dítì",6,1000,0
"5850","evidence obyvatelstva",6,1000,0
"1818","manelství",6,1000,0
"884","osobní stav",6,1000,0
"3315","pøíjmení",6,1000,0
"965","rodina",6,1000,0
"4007","smíšené manelství",6,1000,0
"4261","automobil",6,1001,0
"4345","dálnice",6,1001,0
"27","obec",6,1001,0
"4539","pozemní doprava",6,1001,0
"3438","silnièní sí",6,1001,0
"5187","audiovizuální produkce",6,1002,1
"529","autorské právo",6,1002,1
"486","dokument",6,1002,1
"2817","duševní vlastnictví",6,1002,1
"4105","literární a umìlecké vlastnictví",6,1002,1
"3601","literát",6,1002,1
"2859","publikace",6,1002,1
"576","soukromé právo",6,1002,1
"3598","umìlecká profese",6,1002,1
"2122","umìlecké dílo",6,1002,1
"1314","daò z majetku",6,1003,0
"1324","daò z pøevodu vlastnictví",6,1003,0
"5093","nabytí vlastnictví",6,1003,0
"1021","daòová soustava",6,1004,1
"561","daòové právo",6,1004,1
"1234","harmonizace daní",6,1004,1
"1316","nepøímá daò",6,1004,1
"1313","pøímá daò",6,1004,1
"576","soukromé právo",6,1004,1
"2498","energetická politika",6,1006,0
"1160","hospodaøení se zdroji",6,1006,0
"1514","izolace stavby",6,1006,0
"1687","pronájem nemovitosti",6,1006,0
"642","úspora energie",6,1006,0
"941","vyuívání zdrojù",6,1006,0
"1456","zlepšování bydlení",6,1006,0
"2359","malé a støední podniky",6,1007,0
"3581","omezování soutìe",6,1007,0
"2474","soutìní politika",6,1007,0
"5492","ustanovení pøíèící se dobrım mravùm",6,1007,0
"96","zneuití práva",6,1007,0
"2292","dodávka",6,1008,0
"3783","elektrárenskı prùmysl",6,1008,0
"3782","elektrárna",6,1008,0
"757","tepelná energie",6,1008,0
"2312","zásobování energií",6,1008,0
"2830","ochrana zvíøat",6,1012,0
"1445","veterinární inspekce",6,1012,0
"1598","veterinární legislativa",6,1012,0
"5877","zdraví zvíøat",6,1012,0
"2737","ivoèišnı vırobek",6,1012,0
"3623","dùchodce",6,1016,0
"1530","olympijské hry",6,1016,0
"4245","sport",6,1016,0
"5723","sportovní událost",6,1016,0
"3329","vyznamenání",6,1016,0
"1369","zvláštní dávky",6,1016,0
"1279","hygiena vıivy",6,1017,1
"1442","inspekce potravin",6,1017,1
"2531","kontaminace potravin",6,1017,1
"2710","potravináøská vıroba",6,1017,1
"1590","potravinová legislativa",6,1017,1
"2735","potraviny",6,1017,1
"4373","tabák",6,1017,1
"1395","tabákovı prùmysl",6,1017,1
"192","zdravotní inspekce",6,1017,1
"1258","zpracované potraviny",6,1017,1
"5320","frekvenèní pásmo",6,1018,0
"2013","hromadné sdìlovací prostøedky",6,1018,0
"2883","rozhlasové vysílání",6,1018,0
"5294","kovovı odpad",6,1019,0
"1158","nakládání s odpadem",6,1019,0
"2947","recyklace odpadu",6,1019,0
"3348","trestná èinnost",6,1019,0
"6110","elektronické publikování",6,1020,0
"6767","elektronickı dokument",6,1020,0
"1582","mateøskı jazyk",6,1020,0
"6104","povinnı vıtisk",6,1020,0
"2859","publikace",6,1020,0
"3404","reprodukování",6,1020,0
"2599","tisk",6,1020,0
"758","dítì",6,1021,0
"1940","nezletilost",6,1021,0
"2701","soudní øízení",6,1021,0
"2704","trestní øízení",6,1021,0
"2099","vyivovací povinnost",6,1021,0
"117","adopce dítìte",6,1022,0
"3302","adoptované dítì",6,1022,0
"7414","registrované partnerství",6,1022,0
"4003","cizí státní obèan",6,1023,0
"3567","povinné pojištìní",6,1023,0
"3512","zdravotní pojištìní",6,1023,0
"2628","armáda",6,1024,0
"2440","policie",6,1024,0
"4050","sociální zabezpeèení",6,1024,0
"1869","váleènı veterán",6,1024,0
"1210","válka",6,1024,0
"3329","vyznamenání",6,1024,0
"167","padìlání",6,1025,0
"1092","podvod",6,1025,0
"4463","pøevoditelnı cennı papír",6,1025,0
"922","finanèní pomoc",6,1026,0
"3684","pøíjem domácnosti",6,1026,0
"2604","rodinné pøídavky",6,1026,0
"922","finanèní pomoc",6,1027,0
"3843","mzda",6,1027,0
"5986","nezamìstnanı",6,1027,0
"3520","sdílení pracovních míst",6,1027,0
"874","veøejnì prospìšná sluba",6,1027,0
"4086","ivotní minimum",6,1027,0
"4101","církev",6,1028,0
"1339","odškodnìní",6,1028,0
"4503","pøevod vlastnictví",6,1028,0
"2812","veøejnı majetek",6,1028,0
"3221","vztah mezi církví a státem",6,1028,0
"5851","jednací øád parlamentu",6,1029,0
"2702","legislativní proces",6,1029,0
"1558","pozmìòovací návrh",6,1029,0
"4147","schùze parlamentu",6,1029,0
"1326","daò z pøíjmù",6,1031,0
"365","daòová úleva",6,1031,0
"4455","léèba",6,1031,0
"6564","všeobecné zdravotní pojištìní",6,1031,0
"3512","zdravotní pojištìní",6,1031,0
"4491","finanèní transakce",6,1032,1
"2216","platba",6,1032,1
"2911","pøíjem - platba",6,1032,1
"4390","smìnnı kurz",6,1032,1
"3701","periferní jednotka",6,1035,0
"2157","poèítaè",6,1035,0
"88","pøipuštìní ke zkoušce",6,1035,0
"3968","školní vzdìlávání",6,1035,0
"925","zkouška",6,1035,0
"4515","doprava po plavební cestì",6,1036,1
"4827","loï",6,1036,1
"3100","plavební licence",6,1036,1
"6021","plavební øád",6,1036,1
"3435","plavební sí",6,1036,1
"2040","øíèní plavba",6,1036,1
"6897","správa vìcí veøejnıch",6,1036,1
"4735","vnitrozemská vodní cesta",6,1036,1
"4832","vıletní plavidlo",6,1036,1
"2836","ochrana spotøebitele",6,1037,0
"180","øízení jakosti prùmyslovıch vırobkù",6,1037,0
"4878","spotøební zboí",6,1037,0
"77","veøejná správa",6,1037,0
"3506","kontrola zbrojení",6,1038,0
"3055","policejní kontrola",6,1038,0
"3434","støelná zbraò a støelivo",6,1038,0
"4045","veøejná bezpeènost",6,1038,0
"2647","zbranì",6,1038,0
"2836","ochrana spotøebitele",6,1039,0
"180","øízení jakosti prùmyslovıch vırobkù",6,1039,0
"4878","spotøební zboí",6,1039,0
"2750","vırobek široké spotøeby",6,1039,0
"2836","ochrana spotøebitele",6,1040,0
"180","øízení jakosti prùmyslovıch vırobkù",6,1040,0
"4878","spotøební zboí",6,1040,0
"2750","vırobek široké spotøeby",6,1040,0
"4042","jaderná bezpeènost",6,1041,1
"1448","kontrolní úøad",6,1041,1
"2884","radiaèní ochrana",6,1041,1
"38","ústøední orgány státní správy",6,1041,1
"3118","cestovní kanceláø",6,1042,1
"4470","cestovní ruch",6,1042,1
"960","konkurz",6,1042,1
"4768","organizovaná cesta",6,1042,1
"165","pojistná smlouva",6,1042,1
"3567","povinné pojištìní",6,1042,1
"164","smlouva",6,1042,1
"814","ivnost",6,1042,1
"1672","zrušení spoleènosti",6,1042,1
"216","mezinárodní spolupráce",6,1043,0
"2478","politika vızkumu",6,1043,0
"2924","vìdeckı vızkum",6,1043,0
"5237","vızkum a vıvoj",6,1043,0
"4675","audit",6,1044,1
"4179","èinnost základních institucí",6,1044,1
"189","finanèní kontrola",6,1044,1
"4182","pravomoc instituce",6,1044,1
"60","úèetní",6,1044,1
"189","finanèní kontrola",6,1045,0
"58","úèetnictví veøejnıch institucí",6,1045,0
"4272","územní samospráva",6,1045,0
"77","veøejná správa",6,1045,0
"1018","veøejné finance",6,1045,0
"365","daòová úleva",6,1046,0
"758","dítì",6,1046,0
"1133","hlídání dìtí",6,1046,0
"3305","ochrana rodiny",6,1046,0
"965","rodina",6,1046,0
"2501","rodinná politika",6,1046,0
"735","zamìstnavatel",6,1046,0
"5169","bioetika",6,1047,0
"7955","kmenová buòka",6,1047,0
"1852","lékaøství",6,1047,0
"2628","armáda",6,1051,1
"3273","odmìòování za práci",6,1051,1
"557","pracovní právo",6,1051,1
"2637","profesionální armáda",6,1051,1
"4273","statut zamìstnance",6,1051,1
"5786","vojenskı personál",6,1051,1
"1527","hazardní hry",6,1052,0
"3924","právní pøedpisy místní správy",6,1052,0
"4272","územní samospráva",6,1052,0
"4274","právní postavení",6,1054,1
"4182","pravomoc instituce",6,1054,1
